,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
386,462882,Male,Yes,41,Yes,Homemaker,2,Average,3,Cat_3,B
387,461366,Male,No,25,Yes,Healthcare,0,Low,1,Cat_6,D
388,461788,Female,Yes,79,Yes,Lawyer,1,High,2,Cat_6,A
389,460107,Male,Yes,51,Yes,Engineer,1,Average,5,Cat_6,C
390,465982,Male,Yes,43,Yes,Entertainment,0,Average,4,Cat_6,C
391,464013,Male,No,27,No,Healthcare,0,Low,1,Cat_6,D
392,466731,Female,Yes,38,Yes,Engineer,4,Low,2,Cat_4,A
393,465144,Male,No,25,Yes,Doctor,8,Low,1,Cat_6,D
394,460281,Female,No,29,Yes,Doctor,10,Low,5,Cat_6,D
395,464205,Female,Yes,87,No,Entertainment,0,High,2,Cat_6,D
396,467375,Male,Yes,35,Yes,Entertainment,6,Low,3,Cat_6,D
397,467048,Female,Yes,65,Yes,Lawyer,0,High,3,Cat_6,B
398,466588,Female,No,22,No,Healthcare,9,Low,4,Cat_6,D
399,460388,Female,No,43,Yes,Artist,14,Low,2,Cat_6,B
400,464613,Female,No,35,,Artist,0,Low,3,Cat_6,B
401,463453,Male,No,27,Yes,Healthcare,,Low,4,Cat_6,B
402,461078,Female,No,26,No,Homemaker,0,Low,6,Cat_3,A
403,466725,Female,Yes,76,No,Lawyer,1,High,2,Cat_6,A
404,459914,Male,No,36,Yes,Artist,4,Low,1,Cat_4,A
405,464182,Male,Yes,35,Yes,Artist,4,Average,2,Cat_2,C
406,459421,Male,Yes,32,No,Healthcare,0,Average,4,Cat_6,D
407,467358,Female,Yes,52,Yes,Artist,1,Average,5,Cat_6,C
408,465150,Male,No,37,Yes,Entertainment,1,Low,1,Cat_6,D
409,460713,Male,Yes,50,Yes,Doctor,0,Average,3,Cat_6,B
410,462245,Female,Yes,49,Yes,Artist,1,Average,3,Cat_6,C
411,459254,Male,Yes,57,Yes,Doctor,,Low,1,Cat_6,A
412,463736,Male,Yes,48,No,Entertainment,,Average,5,Cat_6,C
413,466984,Female,No,43,Yes,Homemaker,9,Low,,Cat_6,D
414,467053,Male,No,22,No,Healthcare,6,Low,4,Cat_6,D
415,467442,Male,Yes,56,Yes,Artist,,Average,2,Cat_6,C
416,465197,Female,Yes,60,Yes,Artist,1,High,4,Cat_6,C
417,465109,Male,No,47,No,Lawyer,,Low,2,Cat_6,D
418,467027,Male,No,31,No,Executive,4,Low,5,Cat_1,D
419,463106,Female,Yes,79,Yes,Lawyer,0,Low,1,Cat_6,C
420,464864,Female,No,30,No,Engineer,10,Low,8,Cat_4,D
421,460052,Female,No,81,Yes,Lawyer,1,Low,1,Cat_3,B
422,459478,Male,Yes,46,Yes,Artist,,Low,1,Cat_6,A
423,465726,Male,No,70,No,,,Low,4,Cat_4,D
424,467073,Male,No,37,Yes,Engineer,9,Low,1,Cat_6,D
425,464581,Female,No,25,No,Doctor,,Low,4,Cat_6,D
426,461691,Male,No,31,Yes,Healthcare,3,Low,4,Cat_1,D
427,465450,Female,No,26,Yes,Healthcare,0,Low,3,Cat_6,D
428,459869,Female,No,23,No,Healthcare,1,Low,3,Cat_6,D
429,463114,Male,No,41,Yes,Artist,,Low,3,Cat_6,C
430,464820,Female,No,25,No,Artist,1,Low,1,Cat_4,B
431,465121,Female,No,32,Yes,Artist,6,Low,1,Cat_3,B
432,465501,Male,Yes,40,Yes,Artist,13,High,1,Cat_4,D
433,461047,Female,,18,No,Healthcare,1,Average,3,Cat_7,D
434,467503,Female,No,26,Yes,Artist,1,Low,4,Cat_6,C
435,462169,Female,Yes,40,Yes,Artist,1,High,3,Cat_6,B
436,459591,Male,Yes,52,Yes,Artist,1,Average,3,Cat_6,C
437,466880,Male,Yes,39,Yes,Artist,4,Average,,Cat_6,C
438,462483,Male,Yes,63,Yes,,1,Average,2,Cat_6,C
439,465996,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D
440,463282,Male,No,38,Yes,Artist,1,Low,1,Cat_3,B
441,463403,Male,No,18,No,Healthcare,2,Low,4,Cat_6,D
442,459194,Female,Yes,89,Yes,Lawyer,0,High,2,Cat_6,A
443,461034,Female,No,20,No,Marketing,3,Low,6,Cat_3,D
444,466116,Male,Yes,62,Yes,Artist,0,Average,9,Cat_3,C
445,467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,D
446,460939,Female,Yes,87,Yes,Lawyer,0,Low,2,Cat_6,B
447,466810,Male,No,18,No,Healthcare,0,Low,3,Cat_6,D
448,467637,Male,No,36,Yes,Engineer,,Low,2,Cat_3,D
449,463545,Female,No,31,Yes,Doctor,0,Low,2,Cat_4,D
450,462355,Male,Yes,61,No,Entertainment,0,Low,,Cat_6,D
451,462195,Female,No,21,No,Healthcare,0,Low,4,Cat_4,D
452,459782,Male,Yes,58,Yes,Artist,6,Average,4,Cat_6,C
453,461957,Male,Yes,47,Yes,Entertainment,1,Average,4,Cat_6,C
454,460863,Male,Yes,66,Yes,Artist,0,Low,5,Cat_6,A
455,461840,Male,Yes,47,Yes,Executive,8,High,4,Cat_6,C
456,466815,Male,No,31,No,Healthcare,1,Low,5,Cat_4,D
457,460247,Female,No,25,No,Doctor,8,Low,,Cat_6,D
458,459083,Male,Yes,63,Yes,Artist,9,Average,3,,A
459,462968,Female,Yes,77,No,Lawyer,0,High,2,Cat_6,A
460,466128,Male,No,35,Yes,Artist,4,Low,2,Cat_6,A
461,459438,Female,Yes,69,Yes,Artist,0,High,2,Cat_6,C
462,463661,Female,Yes,45,Yes,Doctor,1,Average,4,Cat_6,A
463,461547,Male,No,70,No,Entertainment,0,Low,1,Cat_6,B
464,467345,Male,Yes,76,Yes,Lawyer,1,Low,1,Cat_6,A
465,464315,Male,Yes,71,No,Executive,1,Average,2,Cat_6,C
466,461734,Female,Yes,81,No,,,High,2,Cat_6,B
467,464206,Male,Yes,43,No,Entertainment,1,Low,2,Cat_6,B
468,465502,Male,Yes,36,Yes,Artist,8,Low,4,Cat_4,D
469,459391,Female,No,40,Yes,Engineer,1,Low,4,Cat_6,D
470,466914,Male,Yes,81,Yes,Entertainment,1,Low,1,Cat_6,D
471,467346,Male,Yes,37,Yes,Artist,1,Average,3,Cat_6,C
472,466155,Male,Yes,40,Yes,Entertainment,1,Average,2,,A
473,467474,Male,No,18,No,Healthcare,2,Low,5,Cat_6,D
474,465271,Male,Yes,47,No,Executive,0,High,5,Cat_6,B
475,463619,Male,Yes,68,No,Executive,1,High,2,Cat_6,A
476,467316,Female,No,42,Yes,Doctor,0,Low,1,Cat_6,A
477,460052,Female,No,86,Yes,Lawyer,0,Low,1,Cat_3,D
478,464177,Male,No,25,Yes,Healthcare,1,Low,3,Cat_6,D
479,462332,Female,Yes,37,Yes,Artist,1,High,2,Cat_7,A
480,465966,Male,No,36,Yes,Doctor,9,Low,1,Cat_6,B
481,459860,Male,Yes,75,No,Executive,1,High,2,Cat_6,D
482,460447,Male,,89,No,Lawyer,0,Low,1,Cat_3,D
483,467936,Male,No,27,No,Healthcare,1,Low,4,Cat_6,D
484,459342,Female,Yes,84,No,Lawyer,1,High,2,Cat_6,C
485,465742,Female,Yes,46,Yes,Artist,3,Low,3,Cat_6,A
486,466971,Male,No,65,Yes,Executive,9,Low,3,Cat_6,D
487,465612,Male,Yes,43,Yes,Artist,8,Average,2,Cat_6,D
488,466643,Female,Yes,68,Yes,Lawyer,9,High,4,Cat_6,C
489,462746,Male,No,29,No,Entertainment,1,Low,3,Cat_6,B
490,465867,Female,Yes,35,Yes,Artist,8,High,5,Cat_6,B
491,466169,Male,Yes,63,Yes,Artist,1,Low,1,Cat_1,C
492,467046,Female,No,28,No,Doctor,0,Low,5,Cat_3,A
493,465659,Female,No,55,Yes,Doctor,3,Low,,Cat_3,C
494,465669,Female,Yes,37,No,Entertainment,2,Average,4,Cat_4,A
495,462248,Male,Yes,55,No,Artist,0,Low,2,Cat_6,B
496,462164,Female,Yes,62,Yes,Artist,9,Low,1,Cat_6,B
497,467540,Male,Yes,52,Yes,Healthcare,0,Average,4,Cat_6,C
498,458982,Male,Yes,61,Yes,Executive,1,High,3,Cat_6,C
499,467606,Male,Yes,38,Yes,Executive,0,Average,3,Cat_6,B
500,467693,Male,Yes,59,Yes,Entertainment,5,High,5,Cat_6,B
501,467191,Female,Yes,31,No,Homemaker,12,Average,2,Cat_6,B
502,465176,Female,Yes,55,Yes,Artist,1,Average,4,Cat_6,C
503,461495,Male,Yes,35,Yes,Artist,1,Average,3,Cat_6,B
504,462894,Male,Yes,39,Yes,Artist,4,Average,4,Cat_3,A
505,467255,Female,No,40,Yes,Healthcare,6,Low,2,Cat_6,D
506,464522,Female,No,39,Yes,Engineer,14,Low,1,Cat_6,C
507,461129,Female,Yes,58,Yes,Entertainment,1,Average,4,Cat_6,C
508,462844,Female,Yes,30,No,Engineer,0,Average,2,Cat_6,D
509,465294,Male,Yes,67,No,Lawyer,0,Low,2,Cat_6,B
510,466728,Male,Yes,28,No,Doctor,0,Average,2,Cat_6,A
511,466246,Male,No,20,No,Healthcare,1,Low,4,Cat_2,D
512,459447,Male,Yes,53,Yes,Artist,9,Low,1,Cat_6,C
513,466876,Female,Yes,43,Yes,Entertainment,0,Average,2,Cat_2,C
514,466490,Female,Yes,84,No,Lawyer,0,High,2,Cat_6,B
515,459326,Male,Yes,35,No,Healthcare,1,Low,5,Cat_6,D
516,466808,Female,No,43,No,Engineer,0,Low,1,Cat_6,A
517,467222,Male,Yes,74,Yes,Entertainment,1,Average,2,Cat_6,A
518,465319,Male,No,19,No,Healthcare,0,Low,5,Cat_6,D
519,459094,Female,No,31,No,Healthcare,1,Low,5,Cat_6,C
520,464715,Male,Yes,61,No,Marketing,1,Average,4,Cat_4,D
521,467032,Female,No,25,Yes,Artist,2,Low,2,Cat_6,A
522,459796,Male,Yes,66,Yes,Artist,,Average,3,Cat_6,C
523,460523,Female,No,48,Yes,Entertainment,1,Low,,Cat_4,C
524,462361,Male,Yes,60,Yes,Artist,0,Low,2,Cat_4,A
525,466364,Female,Yes,52,Yes,Artist,1,Low,3,Cat_2,C
526,463175,Female,,40,No,Engineer,1,Low,4,Cat_3,A
527,465950,Female,Yes,52,Yes,Artist,6,Low,2,Cat_6,A
528,464313,Male,Yes,30,No,Homemaker,1,Average,3,Cat_6,D
529,463668,Female,No,29,No,Engineer,0,Low,6,Cat_4,C
530,463949,Male,Yes,51,No,Executive,0,High,4,Cat_7,B
531,466373,Male,Yes,63,Yes,Executive,1,High,1,Cat_6,B
532,467843,Female,No,23,No,Healthcare,,Low,4,Cat_6,D
533,461061,Female,No,38,Yes,Engineer,3,Low,1,Cat_2,B
534,459150,Female,No,49,Yes,Doctor,0,Low,1,Cat_6,A
535,462838,Female,Yes,33,Yes,Homemaker,1,Low,3,Cat_5,D
536,464995,Male,Yes,53,No,Executive,2,High,4,Cat_4,A
537,460162,Female,No,21,No,Healthcare,1,Low,4,Cat_2,D
538,464910,Female,Yes,47,Yes,Artist,1,Average,5,Cat_4,B
539,464496,Female,Yes,41,No,Marketing,1,High,5,Cat_3,A
540,459118,Male,No,19,No,Healthcare,,Low,8,Cat_6,A
541,464525,Male,No,33,Yes,Entertainment,9,Low,2,Cat_6,D
542,465031,Female,Yes,67,Yes,,1,Average,2,Cat_6,A
543,464447,Male,Yes,69,Yes,Artist,0,Low,1,Cat_6,D
544,464365,Male,No,35,Yes,Artist,,Low,1,Cat_6,A
545,461981,Male,No,18,No,Healthcare,4,Low,3,Cat_3,D
546,461397,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
547,461149,Female,No,23,No,Healthcare,0,Low,3,Cat_3,D
548,463756,Male,Yes,68,No,Executive,1,Average,2,Cat_6,B
549,462568,Male,Yes,51,Yes,Doctor,,Low,3,Cat_6,A
550,460385,Male,No,31,Yes,Healthcare,0,Low,4,Cat_6,D
551,464029,Male,No,18,No,Entertainment,1,Low,4,Cat_6,D
552,462756,Female,No,22,No,Engineer,0,Low,4,Cat_6,D
553,467114,Male,Yes,61,Yes,Marketing,1,Average,3,Cat_6,C
554,461523,Male,Yes,78,Yes,Lawyer,0,High,5,Cat_6,B
555,463500,Male,Yes,35,Yes,Executive,0,High,4,Cat_6,A
556,466306,Male,No,23,No,Healthcare,1,Low,4,Cat_6,D
557,462299,Female,No,33,No,Healthcare,7,Low,6,Cat_6,C
558,460196,Female,No,38,Yes,Healthcare,8,Low,2,Cat_6,D
559,464664,Male,Yes,43,No,Entertainment,0,Average,5,Cat_4,C
560,466373,Male,Yes,63,Yes,Executive,1,High,1,Cat_6,B
561,462716,Male,No,26,No,Entertainment,6,Low,2,Cat_4,D
562,465120,Female,No,30,Yes,Healthcare,0,Low,4,Cat_6,D
563,460544,Male,No,77,Yes,Lawyer,0,Low,1,Cat_3,C
564,464825,Female,No,21,No,Healthcare,5,Low,1,Cat_4,D
565,465554,Female,No,78,Yes,Lawyer,1,Low,3,Cat_6,D
566,461676,Female,No,31,Yes,Engineer,0,Low,1,Cat_6,D
567,464544,Female,Yes,43,Yes,Entertainment,5,Average,3,Cat_6,C
568,459783,Female,Yes,18,No,Artist,,High,,Cat_1,B
569,463857,Male,Yes,61,No,Healthcare,0,High,4,Cat_7,D
570,463172,Male,Yes,32,No,Entertainment,2,Low,2,Cat_3,A
571,463554,Female,No,52,No,Artist,5,Low,1,Cat_6,C
572,463558,Female,Yes,88,Yes,Lawyer,1,Average,2,Cat_6,C
573,461961,Female,Yes,32,Yes,Artist,8,Low,3,Cat_6,B
574,461408,Male,Yes,47,Yes,Marketing,0,Low,3,Cat_6,A
575,461377,Female,Yes,57,Yes,Artist,,Low,1,Cat_6,B
576,459214,Female,No,26,Yes,Engineer,0,Low,3,Cat_6,C
577,463354,Male,Yes,53,Yes,Executive,4,High,4,Cat_6,D
578,466165,Female,No,49,Yes,Artist,0,Low,1,Cat_2,B
579,463224,Male,Yes,47,Yes,Executive,1,High,4,Cat_6,B
580,462735,Female,Yes,25,No,Artist,1,Average,2,Cat_1,D
581,464652,Female,Yes,30,No,Engineer,5,Average,2,Cat_4,A
582,460790,Female,Yes,42,Yes,Artist,0,High,2,Cat_2,C
583,462727,Female,Yes,87,No,Lawyer,0,High,2,Cat_6,C
584,461262,Female,No,27,No,Engineer,1,Low,7,Cat_4,A
585,460876,Female,Yes,43,Yes,Artist,1,High,4,Cat_3,C
586,462871,Male,Yes,48,No,Entertainment,1,Average,3,Cat_6,B
587,464181,Female,No,31,Yes,Healthcare,6,Low,4,Cat_2,D
588,461737,Female,Yes,51,Yes,Doctor,0,Average,6,Cat_4,C
589,460959,Female,No,28,No,Artist,5,Low,5,Cat_3,C
590,467882,Female,No,39,Yes,Artist,1,Low,1,Cat_6,D
591,461215,Female,No,36,Yes,Artist,13,Low,1,Cat_6,D
592,462210,Female,Yes,42,Yes,Engineer,0,Low,3,Cat_4,A
593,462850,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
594,463093,Female,Yes,31,No,Healthcare,,Low,4,Cat_2,C
595,464940,Female,Yes,30,No,Engineer,1,Low,2,Cat_4,A
596,466130,Female,No,27,No,Artist,1,Low,6,Cat_6,D
597,461776,Male,Yes,72,No,Engineer,0,High,4,Cat_4,B
598,459018,Male,Yes,85,No,Executive,1,High,2,Cat_6,D
599,463828,Male,Yes,43,No,Engineer,0,Average,2,Cat_1,C
600,466467,Female,Yes,37,Yes,Artist,0,Average,3,Cat_3,A
601,461542,Male,No,26,Yes,Artist,5,Low,1,Cat_1,B
602,461576,Male,Yes,39,Yes,Artist,10,Low,2,Cat_4,C
603,467008,Male,Yes,57,Yes,Artist,1,Average,3,Cat_6,A
604,463126,Female,Yes,65,Yes,Artist,3,Average,2,Cat_6,C
605,465628,Male,Yes,49,Yes,Artist,2,Low,2,Cat_2,A
606,461320,Female,No,41,Yes,Artist,1,Low,3,Cat_6,B
607,465842,Female,No,36,Yes,Entertainment,10,Low,2,Cat_6,A
608,465351,Female,Yes,51,Yes,Artist,8,Average,2,Cat_6,B
609,459741,Male,Yes,66,No,Lawyer,0,High,3,Cat_6,B
610,463678,Female,No,32,No,Healthcare,1,Low,5,Cat_4,B
611,462749,Male,Yes,49,Yes,Artist,1,Low,2,Cat_6,C
612,462817,Female,Yes,73,Yes,Lawyer,3,Low,1,Cat_6,C
613,465350,Female,No,35,Yes,Artist,0,Low,3,Cat_6,A
614,461462,Male,Yes,56,Yes,Marketing,0,Low,3,Cat_6,A
615,465105,Male,Yes,69,No,Executive,9,Average,2,Cat_6,B
616,463791,Female,No,28,Yes,Engineer,7,Low,1,Cat_6,B
617,463566,Female,Yes,41,Yes,Homemaker,,Average,4,Cat_2,C
618,461274,Female,Yes,74,Yes,Lawyer,,High,2,Cat_6,A
619,461937,Female,No,41,Yes,Doctor,1,Low,,Cat_6,B
620,461226,Male,Yes,45,Yes,,1,Low,2,Cat_6,A
621,462874,Male,Yes,55,Yes,Doctor,0,High,2,Cat_6,B
622,459575,Male,No,35,Yes,Artist,0,Low,1,Cat_6,A
623,460996,Female,No,60,Yes,Engineer,1,Low,1,Cat_6,A
624,459277,Male,Yes,38,No,Entertainment,0,Low,2,Cat_6,B
625,467233,Female,No,67,No,Artist,1,Low,2,Cat_6,A
626,463199,Female,Yes,52,Yes,Artist,1,Low,3,Cat_4,A
627,467021,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,D
628,464339,Male,No,27,No,Artist,1,Low,2,Cat_6,A
629,467894,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
630,467694,Male,Yes,61,Yes,Executive,0,High,2,Cat_6,C
631,461609,Female,Yes,45,Yes,Artist,5,Average,2,Cat_6,B
632,465443,Male,Yes,38,Yes,Artist,0,Low,4,Cat_6,A
633,465585,Male,Yes,69,No,Doctor,1,Low,1,Cat_6,A
634,463338,Male,Yes,28,No,Entertainment,0,Low,2,Cat_3,B
635,459751,Male,No,28,No,Marketing,0,Low,6,Cat_6,B
636,463012,Male,Yes,52,No,Engineer,,Low,1,Cat_6,C
637,459820,Female,Yes,73,Yes,Artist,,Average,3,Cat_3,C
638,463624,Male,Yes,62,Yes,Executive,0,High,4,Cat_6,C
639,467470,Male,Yes,53,Yes,Engineer,1,Average,3,Cat_6,B
640,466189,Female,Yes,56,Yes,Artist,0,Average,2,Cat_3,C
641,463475,Female,Yes,43,Yes,Doctor,0,Low,1,Cat_6,A
642,466478,Female,Yes,51,Yes,Artist,0,Average,4,Cat_3,C
643,466775,Female,Yes,83,Yes,Lawyer,0,Low,2,Cat_6,C
644,461211,Female,No,53,Yes,Entertainment,0,Low,1,Cat_6,A
645,459183,Female,No,26,Yes,Artist,1,Low,3,Cat_2,A
646,467045,Male,Yes,51,Yes,Entertainment,0,Low,2,Cat_6,A
647,464211,Male,Yes,50,Yes,Doctor,0,Average,3,Cat_2,B
648,467404,Male,Yes,52,Yes,Artist,4,Low,1,Cat_6,C
649,461604,Male,Yes,38,No,Entertainment,1,Average,2,Cat_6,B
650,460821,Female,No,31,Yes,Healthcare,,Low,2,Cat_4,D
651,460125,Female,Yes,55,Yes,Artist,10,Low,1,Cat_6,B
652,464572,Female,Yes,52,Yes,Marketing,0,Low,1,Cat_6,A
653,465153,Male,Yes,38,Yes,Artist,1,Average,2,Cat_6,B
654,464672,Male,No,19,No,Entertainment,0,Low,6,Cat_4,A
655,460283,Male,Yes,43,Yes,Doctor,12,Low,2,Cat_6,A
656,465242,Male,No,19,No,Healthcare,5,Low,4,Cat_3,A
657,466067,Male,Yes,69,Yes,Artist,0,Average,5,Cat_3,C
658,462109,Male,Yes,79,No,Lawyer,0,Low,1,Cat_6,D
659,466172,Male,Yes,53,Yes,Artist,3,Average,3,Cat_6,C
660,466616,Male,No,18,No,Healthcare,8,Low,9,Cat_6,D
661,462651,Male,Yes,38,No,Executive,,High,5,Cat_4,D
662,462292,Male,Yes,65,Yes,Artist,1,Low,1,Cat_6,A
663,467151,Male,No,37,No,Entertainment,,Low,1,Cat_6,D
664,460587,Female,No,38,Yes,Artist,,Low,1,Cat_3,B
665,467099,Female,No,30,No,Entertainment,0,Low,3,Cat_6,D
666,461010,Male,Yes,39,Yes,Entertainment,1,Average,3,Cat_3,A
667,466228,Male,Yes,80,No,Lawyer,0,Low,1,Cat_4,B
668,462519,Male,No,20,No,Healthcare,0,Low,5,Cat_4,D
669,465069,Male,Yes,73,Yes,Healthcare,1,Average,3,Cat_6,C
670,462311,Male,Yes,56,Yes,Executive,,High,9,Cat_6,B
671,467679,Female,Yes,51,Yes,Artist,,Average,4,Cat_2,C
672,464916,Female,,32,,Doctor,8,High,2,Cat_4,D
673,465930,Female,No,36,Yes,Artist,9,Low,2,Cat_6,A
674,459604,Female,No,21,No,Healthcare,0,Low,7,Cat_3,D
675,459745,Male,Yes,47,No,Artist,0,Low,4,Cat_1,A
676,459086,Female,No,28,No,Healthcare,1,Low,2,Cat_6,B
677,465186,Female,Yes,43,No,Artist,4,Average,4,Cat_1,A
678,460551,Male,Yes,49,Yes,Engineer,0,Average,2,Cat_3,C
679,463223,Female,No,22,No,Entertainment,,Low,3,Cat_6,D
680,464292,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
681,464915,Male,Yes,39,Yes,Executive,,High,4,Cat_4,B
682,464552,Female,Yes,40,Yes,Artist,1,Average,3,Cat_4,D
683,463476,Male,Yes,53,Yes,Artist,3,Average,3,Cat_6,B
684,461872,Female,Yes,76,Yes,Lawyer,1,High,2,Cat_6,A
685,467353,Male,Yes,26,No,Artist,3,Low,2,Cat_6,A
686,459064,Male,Yes,27,No,Executive,5,High,4,Cat_6,B
687,462249,Male,No,29,No,Entertainment,0,Low,3,Cat_6,D
688,462166,Male,Yes,26,Yes,Artist,0,Low,2,Cat_1,C
689,462352,Male,Yes,52,Yes,Entertainment,1,Average,3,Cat_6,B
690,462254,Male,Yes,38,No,Executive,1,Average,5,Cat_2,B
691,467434,Male,No,40,Yes,Entertainment,1,Low,3,Cat_1,D
692,461136,Male,No,59,Yes,Artist,1,Low,1,Cat_6,B
693,460934,Female,No,25,No,Doctor,0,Low,2,Cat_6,D
694,466699,Female,Yes,40,Yes,Artist,8,Low,1,Cat_6,B
695,463644,Female,No,30,Yes,Healthcare,0,Low,3,Cat_7,A
696,459925,Male,Yes,67,No,Executive,1,High,2,Cat_4,D
697,464054,Male,Yes,31,Yes,Artist,8,Average,2,Cat_6,C
698,466065,Male,,19,No,Healthcare,9,Low,3,Cat_3,D
699,467181,Female,Yes,50,Yes,Artist,9,Low,2,Cat_6,B
700,462776,Female,Yes,53,Yes,Engineer,1,Average,3,Cat_6,C
701,464934,Male,Yes,77,No,Lawyer,1,Low,2,Cat_4,D
702,461156,Male,No,22,No,Marketing,3,Low,6,Cat_3,D
703,465953,Female,No,51,Yes,Artist,1,Low,1,Cat_6,C
704,464217,Female,No,32,No,Healthcare,12,Low,3,Cat_6,A
705,466160,Female,Yes,51,Yes,Engineer,1,Average,2,Cat_6,C
706,466321,Male,Yes,41,Yes,Entertainment,2,Low,2,Cat_4,C
707,459585,Female,Yes,46,Yes,Artist,0,Average,4,Cat_6,A
708,463020,Male,Yes,28,Yes,Artist,0,Average,3,Cat_1,B
709,460715,Female,Yes,86,No,Lawyer,0,High,2,Cat_6,A
710,461236,Female,No,30,Yes,Healthcare,9,Low,1,Cat_6,D
711,467211,Female,Yes,75,Yes,Lawyer,0,Low,1,Cat_6,B
712,460275,Female,No,52,Yes,Artist,6,Low,1,Cat_6,A
713,461308,Male,No,18,No,Healthcare,0,Low,2,Cat_6,D
714,464756,Female,No,28,No,Engineer,6,Low,3,Cat_4,A
715,459779,Female,Yes,62,Yes,Entertainment,1,Low,1,Cat_6,B
716,462544,Male,Yes,30,Yes,Entertainment,,Average,3,Cat_4,D
717,459106,Male,Yes,60,Yes,Artist,1,Low,2,Cat_6,C
718,465829,Female,Yes,35,Yes,Doctor,7,Average,3,Cat_4,A
719,464602,Female,Yes,31,Yes,Healthcare,0,Low,1,Cat_1,D
720,467852,Female,No,39,Yes,Artist,12,Low,1,Cat_6,C
721,467802,Female,Yes,48,Yes,Artist,1,High,5,Cat_6,A
722,460481,Male,No,25,Yes,Entertainment,1,Low,2,Cat_3,B
723,461282,Male,No,21,No,Healthcare,0,Low,4,,D
724,459047,Female,No,21,No,Healthcare,1,Low,5,Cat_4,D
725,466897,Male,,52,No,Doctor,0,High,3,Cat_6,D
726,466502,Male,No,19,No,Healthcare,1,Low,5,Cat_3,D
727,463302,Female,Yes,58,Yes,Engineer,,High,4,Cat_6,B
728,464346,Male,Yes,55,Yes,Executive,2,High,3,Cat_6,C
729,458989,Female,Yes,36,Yes,Engineer,0,Low,1,Cat_6,B
730,461780,Female,No,65,Yes,Lawyer,0,Low,5,Cat_6,A
731,464441,Male,Yes,35,Yes,Artist,0,Low,2,Cat_2,A
732,467262,Female,Yes,77,No,Lawyer,1,High,2,Cat_6,D
733,461553,Male,No,39,Yes,Artist,1,Low,3,Cat_7,A
734,459888,Female,Yes,74,No,Lawyer,,High,2,Cat_6,D
735,466745,Female,Yes,36,Yes,Homemaker,0,Average,2,Cat_6,B
736,461910,Male,Yes,31,Yes,Artist,,Average,2,Cat_2,B
737,460105,Female,No,47,Yes,Artist,0,Low,1,Cat_4,A
738,459032,Male,No,18,No,Doctor,0,Low,3,Cat_6,D
739,459480,Female,Yes,50,Yes,Entertainment,7,Low,3,Cat_6,A
740,466460,Male,Yes,85,No,Lawyer,1,Low,1,Cat_6,D
741,465993,Female,No,27,No,Engineer,0,Low,2,Cat_6,D
742,464200,Female,No,32,No,Healthcare,1,Low,3,Cat_6,D
743,463030,Male,Yes,50,Yes,Executive,1,High,3,Cat_6,C
744,467137,Female,Yes,59,Yes,Engineer,0,Low,1,Cat_6,D
745,461444,Female,Yes,68,Yes,Artist,1,High,2,Cat_6,C
746,460049,Male,Yes,43,Yes,Entertainment,0,Average,2,Cat_5,A
747,461690,Female,No,33,Yes,Engineer,1,Low,1,Cat_4,A
748,460619,Male,No,52,Yes,Entertainment,,Low,,Cat_3,C
749,461046,Male,Yes,50,Yes,Artist,0,Low,1,Cat_6,B
750,461308,Male,No,22,No,Healthcare,1,Low,2,Cat_6,D
751,463348,Female,Yes,40,Yes,Doctor,1,Low,2,Cat_6,A
752,461109,Male,No,31,Yes,Healthcare,0,Low,3,Cat_3,D
753,460965,Male,Yes,52,Yes,Artist,1,Average,4,Cat_6,B
754,464099,Female,Yes,43,Yes,Artist,5,Average,2,Cat_4,A
755,462094,Female,No,37,Yes,Healthcare,,Low,1,Cat_6,D
756,459350,Female,Yes,56,Yes,Engineer,0,High,2,Cat_6,B
757,463970,Female,No,25,No,Healthcare,1,Low,5,Cat_4,B
758,462038,Male,No,28,Yes,Artist,4,Low,4,Cat_6,C
759,467515,Male,Yes,28,Yes,Engineer,0,Average,2,Cat_6,A
760,466235,Female,Yes,61,Yes,Artist,0,Average,4,Cat_4,D
761,465159,Male,Yes,57,No,Entertainment,0,Low,1,Cat_6,A
762,461698,Female,Yes,67,Yes,Artist,0,High,2,Cat_6,C
763,461089,Male,No,20,No,Marketing,0,Low,3,Cat_3,B
764,467803,Female,Yes,40,Yes,Entertainment,6,Average,2,Cat_6,D
765,465693,Female,Yes,25,Yes,Healthcare,1,High,4,Cat_4,A
766,463785,Female,No,27,No,Healthcare,0,Low,4,Cat_4,C
767,459951,Male,Yes,53,Yes,Artist,0,Low,1,Cat_6,A
768,463448,Male,Yes,40,Yes,Artist,8,Average,2,Cat_6,B
769,465952,Male,No,25,Yes,Healthcare,8,Low,3,Cat_6,D
770,465770,Male,No,52,Yes,Artist,1,Low,1,Cat_6,B
771,460183,Male,No,35,No,Entertainment,9,Low,2,Cat_6,D
